dataset,category,file_path,file_type,metadata_score,flags,timeline_flags,anomaly
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30247.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30248.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30249.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30250.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30251.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30252.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30253.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30254.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30255.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30256.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30257.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30258.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30259.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30260.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30261.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30262.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30263.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30264.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30265.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30266.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30267.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30268.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30269.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30270.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30271.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30272.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30273.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30274.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30275.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30276.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30277.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30278.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30279.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30280.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30281.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30282.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30283.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30284.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30285.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30286.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30287.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30288.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30289.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30290.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30291.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30292.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30293.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30294.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30295.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30296.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30297.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30298.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_cha_30299.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
